19021	-62.0
28730	-55.78947368421053
23776	-41.90909090909091
29127	-63.5
9831	-58.0
5354	-47.142857142857146
4926	16.522167487684733
29270	-61.0
21377	-47.09090909090909
14609	-36.5
11852	-49.0
8390	-58.666666666666664
28761	-62.8
10837	-61.714285714285715
4992	-1.8525641025641022
20894	-65.66666666666667
21780	-44.0
1813	-5.347248576850099
9025	-53.266666666666666
28235	-56.416666666666664
14554	-58.0
1780	-63.0
16132	-46.888888888888886
22467	-53.55555555555556
2117	5.600000000000001
16321	-47.72727272727273
9867	-67.0
9336	-52.142857142857146
15825	-57.3125
24971	-61.25
14595	-41.333333333333336
18872	-62.857142857142854
24688	-58.111111111111114
12420	-60.0
27850	-31.25
12881	-49.125
1732	-1.5521885521885537
25485	-57.44444444444444
6987	-56.5
28338	-51.15384615384615
17430	-44.666666666666664
18259	-42.666666666666664
7453	-48.333333333333336
1550	3.564691358024689
20775	-61.09090909090909
2938	-35.5
12857	-47.0
21834	-48.73684210526316
6613	-47.0
23795	-36.111111111111114
16794	-66.08333333333333
28836	-48.25
9154	-53.5
11904	-63.333333333333336
1310	10.777777777777779
24831	-59.166666666666664
28412	-69.0
19165	-62.857142857142854
3118	-13.32539682539683
17895	-62.5
19615	-43.42857142857143
26900	-52.714285714285715
14860	-49.875
28704	-62.666666666666664
5898	-54.25
24436	-39.2
23034	-47.0
17396	-51.4
17341	-46.875
28448	-76.28571428571429
18690	-46.142857142857146
26735	-45.0
5863	-42.75
17239	-69.2
17639	-55.714285714285715
266	5.7435897435897445
15040	-60.13333333333333
17476	-74.25
15538	-63.625
26498	-52.54545454545455
21649	-47.3
26578	-45.4
12532	-46.714285714285715
18584	-58.07142857142857
20466	-50.09090909090909
27210	-53.25
2744	-15.294117647058826
28328	-51.0
7572	-44.857142857142854
10498	-51.38461538461539
29876	-45.75
13160	-71.0
19085	-50.333333333333336
22868	-55.6
15539	-42.77777777777778
9618	-57.5
12579	-72.5
15547	-62.833333333333336
16565	-66.0
13110	-68.22222222222223
759	13.702445652173914
7847	-64.3
5688	-61.90909090909091
26990	-52.5
14299	-24.0
28593	-58.888888888888886
24351	-49.833333333333336
13404	-76.0
19203	-53.714285714285715
734	11.907894736842103
4343	-7.4069264069264165
16343	-40.0
27891	-71.42857142857143
25462	-55.0
6865	-57.285714285714285
13107	-50.63636363636363
20262	-47.6
5708	-54.6
23269	-76.88888888888889
9468	-70.0
10307	-46.0
29118	-48.666666666666664
15758	-50.416666666666664
4901	9.006578947368425
18518	-55.3
2175	4.115384615384613
20877	-48.666666666666664
2591	-0.02631578947368496
5184	-11.25
26625	-53.55555555555556
24418	-43.875
8433	-52.666666666666664
17611	-52.714285714285715
9457	-61.666666666666664
9514	-51.23076923076923
20075	-51.166666666666664
29518	-62.27272727272727
13400	-55.714285714285715
4779	4.140364789849322
1755	-5.635080645161288
22268	-31.0
28649	-52.285714285714285
23236	-77.44444444444444
26450	-71.0
24026	-53.7
20369	-55.857142857142854
17613	-51.8
25612	-57.7
9458	-47.166666666666664
22327	-58.733333333333334
14730	-46.25
23262	-55.75
8087	-56.75
18124	-66.625
20783	-76.1
21413	-58.23076923076923
282	-1.0608747044917308
27003	-69.57142857142857
3202	-11.875
20665	-57.53333333333333
16792	-56.266666666666666
29919	-57.1
27338	-68.8
23931	-47.3
28276	-52.714285714285715
13981	-63.25
18194	-67.4
7677	-68.57142857142857
6284	-63.2
8896	-62.916666666666664
15526	-44.666666666666664
27163	-60.0
17909	-50.2
18650	-47.55555555555556
11475	-65.0
16810	-58.75
21549	-64.14285714285714
12791	-66.25
6066	-49.333333333333336
3655	5.2631578947368425
14962	-57.25
10619	-60.0
21212	-63.4
18083	-32.6
7246	-48.51428571428571
7229	-42.5
7047	-48.0
12109	-58.45454545454545
7849	-46.5
3380	-33.285714285714285
9598	-56.5
29601	-70.8
19314	-53.0
26305	-49.733333333333334
24457	-53.0
17701	-68.2
28108	-58.111111111111114
16245	-47.5
28494	-45.0
16766	-46.92307692307692
25985	-71.14285714285714
4986	5.964285714285715
22039	-42.166666666666664
12487	-48.27272727272727
3337	-0.5530660377358458
19751	-48.57142857142857
3685	-52.083333333333336
5519	-48.375
24505	-52.77777777777778
29334	-39.714285714285715
18938	-51.333333333333336
163	-42.61538461538461
3930	-0.4946236559139763
2321	-6.220238095238095
13216	-53.45454545454545
6372	-72.16666666666667
28431	-53.0
17298	-62.55555555555556
11068	-74.44444444444444
21658	-47.25
10243	-63.6
1123	-4.705882352941174
19420	-45.0
14661	-72.66666666666667
13950	-44.25
11418	-51.166666666666664
19664	-49.25
20970	-72.83333333333333
3137	-5.200980392156865
13260	-53.285714285714285
17400	-50.5
19881	-50.55555555555556
21300	-34.25
16336	-44.25
17087	-47.42857142857143
29611	-50.714285714285715
13412	-60.111111111111114
3810	10.899999999999999
23113	-53.92307692307692
15179	-59.642857142857146
4063	-13.588815789473685
5874	-65.14285714285714
6893	-49.81818181818182
4097	-16.93333333333333
6470	-41.45454545454545
15157	-72.5
4494	-50.46341463414634
1865	7.583333333333336
26642	-58.375
28666	-64.05
3357	8.385714285714286
16604	-53.4
14597	-65.0
8841	-50.5
21700	-48.0
1265	2.2586206896551744
2672	2.905303030303031
25417	-59.0
3360	13.644444444444446
29265	-51.2
13696	-60.53333333333333
12036	-59.0
18754	-47.0
13008	-73.16666666666667
27106	-61.42857142857143
10963	-56.333333333333336
6002	-48.09090909090909
5456	-43.53846153846154
21945	-47.25
2818	-5.25
5171	-9.040476190476191
25194	-36.44444444444444
24713	-45.125
18562	-49.5
27862	-60.642857142857146
7507	-54.46666666666667
8964	-50.75
6244	-57.75
2312	-1.5555555555555571
18542	-55.55555555555556
28400	-53.54545454545455
7024	-52.391304347826086
7482	-73.85714285714286
25547	-35.888888888888886
10054	-71.75
27200	-48.0
11735	-46.5
3196	-9.928571428571423
14777	-38.333333333333336
16742	-34.0
16040	-45.25
22215	-55.86666666666667
28280	-44.52173913043478
10052	-61.92307692307692
25386	-57.6
25527	-50.5
22627	-42.333333333333336
12373	-47.888888888888886
25416	-44.75
5025	7.312605042016806
11308	-44.94444444444444
17638	-81.8
25070	-56.125
28523	-53.0
16311	-47.285714285714285
10267	-59.55555555555556
11622	-57.0
16935	-62.4
21040	-34.8
11699	-48.875
3885	-6.233265720081135
15420	-71.75
14529	-46.785714285714285
13554	-55.111111111111114
23813	-41.0
24290	-54.875
12051	-48.2
19938	-37.1
29155	-57.2
3172	26.642857142857146
16975	-66.4
27848	-54.77777777777778
14944	-80.25
2889	19.549999999999997
19646	-63.72727272727273
25520	-68.0
3474	-0.13342898134863646
12284	-55.4
19524	-49.857142857142854
4613	-0.0357142857142847
18610	-61.5
23202	-60.53846153846154
8318	-59.0
28006	-51.75
22150	-55.0
21640	-49.4
10004	-56.714285714285715
14136	-55.75
4499	-9.953703703703702
8476	-60.1
28858	-43.57142857142857
13109	-61.2
8507	-58.125
23803	-50.666666666666664
25108	-49.875
18118	-41.333333333333336
16777	-59.25
20433	-61.166666666666664
23308	-45.583333333333336
20014	-48.09090909090909
24846	-47.75
20526	-57.36363636363637
10642	-65.25
25891	-53.642857142857146
2256	3.232323232323232
19693	-52.44444444444444
20630	-34.833333333333336
9650	-51.18181818181818
22461	-50.0
27642	-48.666666666666664
11854	-47.083333333333336
1141	-8.138888888888893
29938	-47.77777777777778
9672	-39.285714285714285
6990	-47.0
18	-0.25
23981	-55.375
12221	-36.2
29045	-56.3
1495	-1.4666666666666686
16502	-53.333333333333336
7285	-53.9
18036	-54.3
4342	-2.96153846153846
22536	-47.333333333333336
9185	-37.2
22270	-56.3
614	8.697916666666664
25437	-59.27272727272727
25682	-35.666666666666664
18528	-39.09090909090909
12767	-55.55555555555556
18886	-51.81818181818182
16760	-38.833333333333336
8251	-58.333333333333336
27660	-70.72727272727273
16479	-50.666666666666664
7253	-50.142857142857146
13757	-49.5
27331	-70.53333333333333
23601	-65.83333333333333
3996	0.9202898550724683
15465	-54.22222222222222
29837	-61.125
27925	-75.5
17692	-44.75
391	-8.442857142857143
10240	-55.75
2447	-6.833333333333336
8853	-61.05882352941177
9959	-80.625
6819	-49.76923076923077
7618	-48.09090909090909
19660	-44.22222222222222
24979	-67.18181818181819
4132	-12.550000000000004
14542	-49.0
349	-0.9720279720279734
29872	-40.18181818181818
23178	-63.75
6868	-48.69230769230769
24916	-71.0
24756	-55.0
8002	-53.44444444444444
2290	0.2224999999999966
21987	-33.285714285714285
23174	-46.5
27589	-66.875
5179	-0.28074866310160473
18613	-52.75
5559	-53.095238095238095
9229	-49.666666666666664
9741	-74.0
7170	-48.0
1457	-2.5731707317073145
1616	-0.20454545454545325
27092	-56.76470588235294
25239	-55.375
6719	-51.6
26669	-52.375
18421	-54.25
16361	-61.857142857142854
13074	-44.8
17817	-61.7
17688	-66.33333333333333
29590	-59.833333333333336
2509	-13.221153846153847
20306	-64.63636363636364
281	-9.791304347826085
8117	-39.75
17458	-55.63636363636363
27063	-61.9
3707	-5.12222222222222
23341	-48.375
1285	0.5740740740740762
13480	-71.0
18362	-48.27272727272727
2722	-2.010582010582013
19201	-61.166666666666664
25592	-41.166666666666664
21432	-55.76923076923077
1201	8.241463414634147
8504	-65.42857142857143
3184	7.647494707127734
29948	-49.8
7652	-53.18181818181818
28657	-45.25
3162	-2.0
12674	-58.0
29136	-90.66666666666667
4977	7.625
11264	-60.22222222222222
4552	-15.84433374844334
3209	-1.3846153846153797
3871	1.375
21415	-58.214285714285715
28105	-63.111111111111114
4938	-32.666666666666664
22961	-60.25
22478	-60.25
5759	-35.125
24998	-54.666666666666664
14859	-58.25
17667	-40.888888888888886
3325	2.7550000000000026
5866	-78.5
8808	-58.0
6505	-16.0
3404	32.17307692307692
8022	-52.75
29115	-62.55555555555556
22233	-62.333333333333336
25349	-59.3
2616	-11.192546583850927
24999	-46.25
12892	-49.333333333333336
3015	-1.5795454545454533
22114	-67.63636363636364
23789	-52.714285714285715
9783	-53.142857142857146
5707	-58.42857142857143
25294	-53.625
21765	-42.0
23997	-44.833333333333336
7798	-51.375
77	-11.5
16150	-69.5
17731	-51.6
366	-8.167124793842774
23568	-63.5
11298	-48.294117647058826
17053	-34.5
28050	-61.375
6397	-47.27272727272727
13524	-45.7
19805	-41.666666666666664
1908	-3.305555555555557
5569	-52.285714285714285
24070	-58.333333333333336
19499	-44.333333333333336
9445	-42.5
7240	-65.33333333333333
4364	11.84065040650406
22463	-49.0
18724	-58.333333333333336
3472	-9.250980392156862
28334	-44.25
13418	-51.5
17816	-36.142857142857146
1062	-4.794736842105259
15515	-52.57142857142857
25514	-59.0
19939	-44.36363636363637
12042	-60.25
13767	-30.0
9052	-64.44444444444444
15078	-59.57142857142857
16790	-63.5
20671	-58.0
2804	13.545454545454547
1316	-57.0625
26845	-60.333333333333336
11193	-65.88888888888889
18746	-45.666666666666664
27920	-55.666666666666664
3886	-10.137837837837836
1025	8.833333333333329
9845	-55.666666666666664
2798	-6.984722222222224
28987	-60.77777777777778
4633	-9.767045454545453
9030	-59.375
2856	-13.863636363636367
18591	-48.94117647058823
5071	3.7170706006322476
29721	-53.214285714285715
22573	-46.666666666666664
13468	-53.857142857142854
5182	-2.2440476190476204
26103	-72.28571428571429
18188	-64.22222222222223
28829	-59.2
10394	-50.44444444444444
19930	-64.0
5425	-53.333333333333336
14402	-43.76923076923077
20563	-49.3
12056	-75.4
24792	-87.16666666666667
181	2.970250169033129
22844	-48.0
13551	-68.0
8366	-41.111111111111114
28502	-54.166666666666664
5000	-12.453333333333326
19630	-41.666666666666664
25444	-46.2
3249	11.659999999999997
23896	-58.785714285714285
11877	-52.75
15194	-55.15384615384615
13548	-41.833333333333336
20242	-41.666666666666664
29437	-67.0
6373	-48.07692307692308
24860	-26.5
25277	-74.5
9470	-54.416666666666664
15046	-50.666666666666664
12765	-51.6
28337	-51.8
28685	-59.142857142857146
22953	-64.875
8970	-47.0
24849	-54.8
15257	-47.5
11574	-42.0
22779	-68.5
5921	-68.8
9537	-60.125
18753	-39.666666666666664
16803	-42.875
14741	-57.666666666666664
3185	3.3619047619047677
19344	-69.33333333333333
27879	-65.66666666666667
27057	-70.625
25772	-41.8
2835	19.58710407239819
13488	-59.77777777777778
11706	-63.5
4130	-11.866666666666667
22348	-56.833333333333336
4408	-9.538461538461533
13563	-54.76923076923077
13344	-53.333333333333336
12671	-55.1
16110	-66.8
14851	-62.666666666666664
6530	-70.0
5501	-73.57142857142857
13112	-64.52380952380952
7220	-51.95
10508	-39.6
18172	-66.6
16151	-66.0
11811	-54.166666666666664
608	17.024390243902438
24237	-41.285714285714285
20705	-70.22222222222223
29885	-59.470588235294116
19283	-65.4
23858	-44.785714285714285
28470	-55.333333333333336
190	3.4916885389326353
10517	-68.5
3458	-25.680232558139537
11734	-64.2
11853	-60.75
13500	-70.0
14216	-56.0
21298	-62.6
6415	-61.0
11796	-49.333333333333336
15185	-54.666666666666664
29002	-56.111111111111114
27043	-55.6
5827	-53.333333333333336
5879	-45.77777777777778
26812	-66.64285714285714
12353	-57.0
3563	-9.84591194968553
16294	-46.416666666666664
20941	-64.66666666666667
3639	-0.6431451612903203
7813	-60.142857142857146
28452	-48.8
6769	-53.875
11044	-64.85714285714286
20290	-48.9
28527	-59.36363636363637
2640	0.9988344988344977
25344	-59.69230769230769
14141	-52.125
16338	-51.63636363636363
22493	-44.625
26494	-58.0
13133	-58.4
21857	-57.625
12410	-58.23529411764706
5528	-46.666666666666664
11835	-44.333333333333336
25341	-45.0
17808	-49.285714285714285
26318	-51.25
26413	-61.22222222222222
11888	-58.57142857142857
24759	-24.0
12137	-53.0
18402	-52.0
24189	-52.125
11975	-50.666666666666664
7524	-42.142857142857146
27405	-47.61538461538461
13517	-68.5
17193	-54.0
19955	-64.5
28847	-39.8
23817	-52.1
10859	-62.46666666666667
10136	-43.63636363636363
5572	-68.08333333333333
2505	-3.579096045197744
9577	-63.5
20943	-50.77777777777778
2311	17.25714285714286
21016	-44.833333333333336
14952	-67.6
5873	-67.46153846153847
18755	-74.8
4702	-15.280000000000008
24168	-65.6
10551	-21.0
4701	7.6203208556149775
19771	-56.166666666666664
14569	-43.09090909090909
28060	-59.0
25087	-59.166666666666664
25450	-67.0
1392	-1.9063315926892983
27016	-58.5
1434	10.700000000000003
4511	21.0
18189	-63.8
9275	-49.4
8343	-50.53846153846154
11307	-57.0
18556	-56.625
4965	26.007936507936513
26650	-57.8
10413	-41.714285714285715
4621	-4.233333333333334
6574	-57.833333333333336
14477	-54.416666666666664
28950	-57.285714285714285
29067	-61.0
23912	-60.78260869565217
28174	-38.714285714285715
29545	-35.5
11741	-65.88888888888889
9599	-55.84615384615385
15908	-55.6
20456	-54.375
7904	-70.28571428571429
22420	-61.0
5587	-61.75
2144	-4.051748251748251
2316	-13.666666666666664
38	6.965277777777779
22650	-46.666666666666664
27816	-68.6
25762	-71.0
23107	-52.25
29667	-64.0
28127	-51.25
17566	-45.0625
28406	-56.142857142857146
13360	-66.5
5992	-56.1
8582	-63.625
12790	-61.916666666666664
5924	-50.61904761904762
26364	-57.5625
1274	10.05291005291005
7346	-53.57142857142857
27717	-60.6
3277	-27.444444444444443
13168	-35.54545454545455
28201	-55.0
6812	-60.666666666666664
6328	-59.5
19913	-51.333333333333336
11266	-67.44444444444444
5480	-48.81818181818182
21864	-56.0
17169	-35.0
21927	-48.4
20826	-48.95652173913044
26445	-72.66666666666667
23334	-41.4
2895	1.3863636363636331
29851	-59.166666666666664
27121	-42.142857142857146
5917	-43.5
5609	-49.7
9003	-52.111111111111114
17268	-48.0
10426	-72.0
17225	-54.666666666666664
12887	-49.857142857142854
11295	-50.375
17267	-41.5
6446	-59.75
19370	-56.90909090909091
4504	-40.8
13395	-41.5
22332	-49.25
22500	-49.266666666666666
15343	-65.5
5925	-53.55555555555556
11671	-51.4
10954	-54.166666666666664
7167	-56.53846153846154
28169	-55.3
12776	-56.416666666666664
19386	-61.30769230769231
7465	-30.6
23840	-68.28571428571429
12526	-58.375
21464	-51.333333333333336
12369	-59.92307692307692
10071	-60.36363636363637
17699	-60.3
26724	-75.5
14328	-48.333333333333336
1504	-1.5
29886	-42.57142857142857
27434	-72.83333333333333
3241	0.661764705882355
9002	-41.833333333333336
12337	-73.0
6296	-56.3
8490	-39.333333333333336
23310	-49.89473684210526
22699	-32.25
18223	-66.4
5309	-55.75
22131	-31.0
13814	-68.44444444444444
22022	-36.6
9411	-57.25
13081	-57.333333333333336
11389	-53.857142857142854
14768	-43.57142857142857
25971	-47.0
28147	-50.625
15368	-69.28571428571429
4187	19.022675736961453
13897	-50.333333333333336
17175	-47.44444444444444
28160	-24.75
8508	-49.9
669	12.665853658536584
22852	-64.77777777777777
20618	-64.875
12171	-57.25
16488	-63.5
25951	-39.2
4999	-15.131751227495911
3944	-13.904761904761898
11684	-40.0
2489	-1.0
17247	-43.666666666666664
459	2.6798780487804876
19073	-31.166666666666668
11275	-56.55555555555556
14135	-61.111111111111114
22121	-54.333333333333336
9152	-57.0
29062	-62.15384615384615
20036	-61.25
23265	-75.0
27504	-43.8
15137	-51.13333333333333
17089	-50.44444444444444
10139	-57.5
7469	-61.888888888888886
17587	-56.6875
28791	-59.375
22752	-51.285714285714285
5334	-60.0
15320	-70.625
14246	-58.77777777777778
25530	-58.5
19441	-48.2
28368	-56.22222222222222
26777	-42.75
21746	-57.142857142857146
11775	-51.705882352941174
18727	-54.0
19662	-69.0
10018	-62.857142857142854
23094	-51.0
20850	-42.0
2201	-6.175696594427244
17873	-56.0
29817	-53.07692307692308
21558	-53.90909090909091
14233	-63.333333333333336
1118	-8.645454545454548
3656	2.1230769230769226
12149	-54.666666666666664
24778	-57.142857142857146
15256	-70.6
25818	-68.44444444444444
1134	6.059440559440553
6856	-56.142857142857146
328	-11.276679841897234
23428	-57.111111111111114
1263	-4.153571428571432
3232	-2.518716577540104
25942	-79.6
15163	-52.27272727272727
10778	-55.285714285714285
2212	-2.1668219944082026
16327	-56.6
11766	-66.16666666666667
26147	-45.333333333333336
1751	9.45360155743024
7598	-59.8
4252	-0.7429149797570815
22322	-60.6
24386	-56.857142857142854
20153	-42.333333333333336
15721	-70.0
2619	-12.364055299539174
17085	-67.11111111111111
15934	-51.09090909090909
12930	-44.166666666666664
5904	-51.57142857142857
6132	-71.22222222222223
596	3.7589743589743634
8878	-54.5
13816	-56.857142857142854
25870	-52.44444444444444
